472, 0.942559361, -1.03781247, 6.65933132
473, -1.52615833, -0.103134282, 3.43040133
474, -1.02435577, -1.12534034, 3.70401812
475, -1.25153089, -0.724260569, 4.30027246
476, -0.475147545, -1.39359379, 3.31559229
477, 1.34319711, 0.587775111, 2.85453582
478, 1.2830497, 0.846013248, 2.16101885
479, -0.526134551, 1.42460203, 4.86671829
480, -0.58421123, 1.4207232, 5.45488167
481, 0.0322783254, 1.54603207, 5.55455732
482, -0.582731187, 1.43665922, 4.27416897
483, 0.296300262, -1.50778282, 2.74032593
484, 1.02973962, -1.08538842, 2.04435563
485, 0.439346343, -1.38279903, 2.11009884
486, 1.0052892, 1.19993794, 6.51028681
487, 0.689314902, 1.15749133, 5.7769227
488, 1.40125871, 0.708359003, 6.61609888
489, -1.48467791, -0.443767816, 5.46636438
490, -1.16577578, -0.905486286, 5.4861927
491, -1.1598891, 1.00016665, 2.7298696
492, 1.40919745, 0.159580499, 1.49932778
493, 1.4687463, 0.409457713, 1.02868974
494, 1.15154374, -0.872804463, 0.927600265
495, 1.18180811, -0.717910528, 1.49181116
496, 1.47002411, -0.410806179, 2.06285501
497, -0.576430798, -1.36592376, 2.75070977
498, -0.548053086, -1.40867233, 5.46432304
499, 0.712568104, -1.33897471, 3.4198997
500, 1.20750713, -0.884059012, 3.60745645
501, 0.356497318, -1.43723214, 4.28802109
502, 1.47608292, -0.337011576, 5.47575569
503, -0.0420851782, 1.37292206, 0.446586877
504, 0.400134891, 1.27337599, 0.326039791
505, 0.352754086, 1.42202675, 1.2288897
506, -0.853406429, 1.27130175, 6.12619066
507, 1.47392702, 0.422756404, 2.14460444
508, 1.24653327, -0.729537129, 2.70631886
509, -1.14341116, 1.03251946, 1.55033708
510, 1.34956527, 0.726932466, 0.454448968
511, -1.01544011, 1.23647118, 0.289568603
512, -0.450968951, 1.46447778, 0.729241729
513, -1.49457216, 0.739330173, 0.354823172
514, 0.953468978, -1.25169694, 0.382117599
515, -1.52582395, 0.207233548, 2.13695073
516, -0.519462585, -1.3632952, 4.30457687
517, -0.389807016, -1.3774941, 2.08565903
518, -1.50196457, 0.0568171553, 4.89126253
519, -1.42305267, 0.122884944, 5.53016615
520, -1.27029943, -0.881696105, 4.86193657
521, 0.584610343, 1.51219559, 3.3695631
522, 1.07826257, 0.921763301, 3.38912058
523, 1.05185592, 0.942740917, 3.98951697
524, 0.859971106, 1.23506474, 2.73296094
525, 1.39248455, 0.6500296, 3.59557652
526, -1.1935904, 0.925496757, 5.56254053
527, -0.980499148, 1.27099228, 6.59767723
528, -0.583141327, 1.34960675, 3.49689078
529, -0.465138048, 1.34912431, 2.75891852
530, -1.1983273, 0.765041649, 3.38711643
531, -1.42506528, 0.0891176537, 4.24690628
532, -0.569757462, -1.43418109, 4.8620801
533, 0.914853454, 1.24369967, 2.08882451
534, 1.4990896, -0.173224658, 3.06832552
535, 1.25162446, 0.741951585, 5.5086627
536, -1.22797394, 0.914885163, 4.21317005
537, 1.47571754, -0.570362091, 4.80590916
538, 1.15366232, -0.913901269, 4.27921581
539, 1.48024559, -0.405421436, 4.37928057
540, 1.54363966, 0.0693363398, 4.98005152
541, 1.16577542, -0.905486286, 5.4861927
542, 0.0103331786, -1.57453394, 1.64973271
543, -0.625034511, -1.35068643, 1.49561334
544, 0.441451639, -1.39932215, 1.51380682
545, -1.29162872, 0.859522104, 4.86135387
546, 0.438325614, -1.40507448, 5.4861927
547, 0.342097223, -1.40738416, 4.87417984
548, 1.08079886, -1.09577525, 4.90047646
549, -1.52241325, 0.186899751, 2.72423553
